condition_id,group_id,current_A,speed_cm_min,frequency_Hz,amplitude_mm,cooling_s,layer,width_mm,height_mm,factor,x_variable,x_value,source_file,source_row
Weaving amplitude_1.875,80.000_26.000_3.000_1.875,80.0,26.0,3.0,1.875,60.0,1,8.4234,2.702,Weaving amplitude,Weaving amplitude (mm),1.875,layer_partial.csv,759
Weaving amplitude_2.0,80.000_26.000_3.000_2.000,80.0,26.0,3.0,2.0,60.0,1,8.8251,2.633,Weaving amplitude,Weaving amplitude (mm),2.0,layer_partial.csv,760
Weaving amplitude_2.125,80.000_26.000_3.000_2.125,80.0,26.0,3.0,2.125,60.0,1,9.2141,2.5446,Weaving amplitude,Weaving amplitude (mm),2.125,layer_partial.csv,761
Weaving amplitude_2.25,80.000_26.000_3.000_2.250,80.0,26.0,3.0,2.25,60.0,1,9.4947,2.473,Weaving amplitude,Weaving amplitude (mm),2.25,layer_partial.csv,762
Weaving amplitude_2.375,80.000_26.000_3.000_2.375,80.0,26.0,3.0,2.375,60.0,1,9.9824,2.4682,Weaving amplitude,Weaving amplitude (mm),2.375,layer_partial.csv,763
Weaving amplitude_2.5,80.000_26.000_3.000_2.500,80.0,26.0,3.0,2.5,60.0,1,10.2146,2.4233,Weaving amplitude,Weaving amplitude (mm),2.5,layer_partial.csv,764
Weaving amplitude_2.625,80.000_26.000_3.000_2.625,80.0,26.0,3.0,2.625,60.0,1,10.4599,2.3255,Weaving amplitude,Weaving amplitude (mm),2.625,layer_partial.csv,765
Weaving amplitude_2.75,80.000_26.000_3.000_2.750,80.0,26.0,3.0,2.75,60.0,1,10.7342,2.3172,Weaving amplitude,Weaving amplitude (mm),2.75,layer_partial.csv,766
Weaving amplitude_2.875,80.000_26.000_3.000_2.875,80.0,26.0,3.0,2.875,60.0,1,11.0218,2.2962,Weaving amplitude,Weaving amplitude (mm),2.875,layer_partial.csv,767
Weaving amplitude_3.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,60.0,1,11.079,2.2359,Weaving amplitude,Weaving amplitude (mm),3.0,layer_partial.csv,768
Weaving amplitude_3.125,80.000_26.000_3.000_3.125,80.0,26.0,3.0,3.125,60.0,1,11.2991,2.2476,Weaving amplitude,Weaving amplitude (mm),3.125,layer_partial.csv,769
Weaving amplitude_3.25,80.000_26.000_3.000_3.250,80.0,26.0,3.0,3.25,60.0,1,11.4186,2.2044,Weaving amplitude,Weaving amplitude (mm),3.25,layer_partial.csv,770
Weaving amplitude_3.375,80.000_26.000_3.000_3.375,80.0,26.0,3.0,3.375,60.0,1,11.7895,2.1618,Weaving amplitude,Weaving amplitude (mm),3.375,layer_partial.csv,771
Weaving amplitude_3.5,80.000_26.000_3.000_3.500,80.0,26.0,3.0,3.5,60.0,1,12.1073,2.172,Weaving amplitude,Weaving amplitude (mm),3.5,layer_partial.csv,772
Weaving amplitude_3.625,80.000_26.000_3.000_3.625,80.0,26.0,3.0,3.625,60.0,1,12.2174,2.1725,Weaving amplitude,Weaving amplitude (mm),3.625,layer_partial.csv,773
Weaving amplitude_3.75,80.000_26.000_3.000_3.750,80.0,26.0,3.0,3.75,60.0,1,12.5313,2.1464,Weaving amplitude,Weaving amplitude (mm),3.75,layer_partial.csv,774
Weaving amplitude_3.875,80.000_26.000_3.000_3.875,80.0,26.0,3.0,3.875,60.0,1,12.6446,2.12,Weaving amplitude,Weaving amplitude (mm),3.875,layer_partial.csv,775
Weaving amplitude_4.0,80.000_26.000_3.000_4.000,80.0,26.0,3.0,4.0,60.0,1,12.9977,2.1328,Weaving amplitude,Weaving amplitude (mm),4.0,layer_partial.csv,776
Weaving amplitude_1.0,80.000_26.000_3.000_1.000,80.0,26.0,3.0,1.0,60.0,2,6.2559,3.5167,Weaving amplitude,Weaving amplitude (mm),1.0,layer_partial.csv,777
Weaving amplitude_1.1249,80.000_26.000_3.000_1.125,80.0,26.0,3.0,1.1249,60.0,2,6.5443,3.3453,Weaving amplitude,Weaving amplitude (mm),1.1249,layer_partial.csv,778
Weaving amplitude_1.2501,80.000_26.000_3.000_1.250,80.0,26.0,3.0,1.2501,60.0,2,6.8872,3.1947,Weaving amplitude,Weaving amplitude (mm),1.2501,layer_partial.csv,779
Weaving amplitude_1.375,80.000_26.000_3.000_1.375,80.0,26.0,3.0,1.375,60.0,2,7.1239,3.0907,Weaving amplitude,Weaving amplitude (mm),1.375,layer_partial.csv,780
Weaving amplitude_1.4999,80.000_26.000_3.000_1.500,80.0,26.0,3.0,1.4999,60.0,2,7.6123,2.9436,Weaving amplitude,Weaving amplitude (mm),1.4999,layer_partial.csv,781
Weaving amplitude_1.6251,80.000_26.000_3.000_1.625,80.0,26.0,3.0,1.6251,60.0,2,7.7817,2.8295,Weaving amplitude,Weaving amplitude (mm),1.6251,layer_partial.csv,782
Weaving amplitude_1.75,80.000_26.000_3.000_1.750,80.0,26.0,3.0,1.75,60.0,2,8.2997,2.754,Weaving amplitude,Weaving amplitude (mm),1.75,layer_partial.csv,783
Weaving amplitude_1.875,80.000_26.000_3.000_1.875,80.0,26.0,3.0,1.875,60.0,2,8.5502,2.6792,Weaving amplitude,Weaving amplitude (mm),1.875,layer_partial.csv,784
Weaving amplitude_2.0,80.000_26.000_3.000_2.000,80.0,26.0,3.0,2.0,60.0,2,8.9112,2.6081,Weaving amplitude,Weaving amplitude (mm),2.0,layer_partial.csv,785
Weaving amplitude_2.125,80.000_26.000_3.000_2.125,80.0,26.0,3.0,2.125,60.0,2,9.345,2.5213,Weaving amplitude,Weaving amplitude (mm),2.125,layer_partial.csv,786
Weaving amplitude_2.25,80.000_26.000_3.000_2.250,80.0,26.0,3.0,2.25,60.0,2,9.6125,2.486,Weaving amplitude,Weaving amplitude (mm),2.25,layer_partial.csv,787
Weaving amplitude_2.375,80.000_26.000_3.000_2.375,80.0,26.0,3.0,2.375,60.0,2,10.0694,2.4208,Weaving amplitude,Weaving amplitude (mm),2.375,layer_partial.csv,788
Weaving amplitude_2.5,80.000_26.000_3.000_2.500,80.0,26.0,3.0,2.5,60.0,2,10.3523,2.3776,Weaving amplitude,Weaving amplitude (mm),2.5,layer_partial.csv,789
Weaving amplitude_2.625,80.000_26.000_3.000_2.625,80.0,26.0,3.0,2.625,60.0,2,10.5674,2.3525,Weaving amplitude,Weaving amplitude (mm),2.625,layer_partial.csv,790
Weaving amplitude_2.75,80.000_26.000_3.000_2.750,80.0,26.0,3.0,2.75,60.0,2,10.8401,2.2946,Weaving amplitude,Weaving amplitude (mm),2.75,layer_partial.csv,791
Weaving amplitude_2.875,80.000_26.000_3.000_2.875,80.0,26.0,3.0,2.875,60.0,2,10.9966,2.2698,Weaving amplitude,Weaving amplitude (mm),2.875,layer_partial.csv,792
Weaving amplitude_3.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,60.0,2,11.1556,2.2258,Weaving amplitude,Weaving amplitude (mm),3.0,layer_partial.csv,793
Weaving amplitude_3.125,80.000_26.000_3.000_3.125,80.0,26.0,3.0,3.125,60.0,2,11.3648,2.2006,Weaving amplitude,Weaving amplitude (mm),3.125,layer_partial.csv,794
Weaving amplitude_3.25,80.000_26.000_3.000_3.250,80.0,26.0,3.0,3.25,60.0,2,11.6621,2.2205,Weaving amplitude,Weaving amplitude (mm),3.25,layer_partial.csv,795
Weaving amplitude_3.375,80.000_26.000_3.000_3.375,80.0,26.0,3.0,3.375,60.0,2,11.8649,2.1909,Weaving amplitude,Weaving amplitude (mm),3.375,layer_partial.csv,796
Weaving amplitude_3.5,80.000_26.000_3.000_3.500,80.0,26.0,3.0,3.5,60.0,2,12.1155,2.1145,Weaving amplitude,Weaving amplitude (mm),3.5,layer_partial.csv,797
Weaving amplitude_3.625,80.000_26.000_3.000_3.625,80.0,26.0,3.0,3.625,60.0,2,12.1795,2.1533,Weaving amplitude,Weaving amplitude (mm),3.625,layer_partial.csv,798
Weaving amplitude_3.75,80.000_26.000_3.000_3.750,80.0,26.0,3.0,3.75,60.0,2,12.4163,2.0943,Weaving amplitude,Weaving amplitude (mm),3.75,layer_partial.csv,799
Weaving amplitude_3.875,80.000_26.000_3.000_3.875,80.0,26.0,3.0,3.875,60.0,2,12.7229,2.1348,Weaving amplitude,Weaving amplitude (mm),3.875,layer_partial.csv,800
Weaving amplitude_4.0,80.000_26.000_3.000_4.000,80.0,26.0,3.0,4.0,60.0,2,12.9839,2.0954,Weaving amplitude,Weaving amplitude (mm),4.0,layer_partial.csv,801
Weaving amplitude_1.0,80.000_26.000_3.000_1.000,80.0,26.0,3.0,1.0,60.0,3,6.2235,3.4704,Weaving amplitude,Weaving amplitude (mm),1.0,layer_partial.csv,802
Weaving amplitude_1.1249,80.000_26.000_3.000_1.125,80.0,26.0,3.0,1.1249,60.0,3,6.5537,3.3231,Weaving amplitude,Weaving amplitude (mm),1.1249,layer_partial.csv,803
Weaving amplitude_1.2501,80.000_26.000_3.000_1.250,80.0,26.0,3.0,1.2501,60.0,3,7.0298,3.2131,Weaving amplitude,Weaving amplitude (mm),1.2501,layer_partial.csv,804
Weaving amplitude_1.375,80.000_26.000_3.000_1.375,80.0,26.0,3.0,1.375,60.0,3,7.2821,3.0694,Weaving amplitude,Weaving amplitude (mm),1.375,layer_partial.csv,805
Weaving amplitude_1.4999,80.000_26.000_3.000_1.500,80.0,26.0,3.0,1.4999,60.0,3,7.5589,2.9509,Weaving amplitude,Weaving amplitude (mm),1.4999,layer_partial.csv,806
Weaving amplitude_1.6251,80.000_26.000_3.000_1.625,80.0,26.0,3.0,1.6251,60.0,3,7.9874,2.811,Weaving amplitude,Weaving amplitude (mm),1.6251,layer_partial.csv,807
Weaving amplitude_1.75,80.000_26.000_3.000_1.750,80.0,26.0,3.0,1.75,60.0,3,8.2472,2.7315,Weaving amplitude,Weaving amplitude (mm),1.75,layer_partial.csv,808
Weaving amplitude_1.875,80.000_26.000_3.000_1.875,80.0,26.0,3.0,1.875,60.0,3,8.5379,2.6609,Weaving amplitude,Weaving amplitude (mm),1.875,layer_partial.csv,809
Weaving amplitude_2.0,80.000_26.000_3.000_2.000,80.0,26.0,3.0,2.0,60.0,3,8.9458,2.5725,Weaving amplitude,Weaving amplitude (mm),2.0,layer_partial.csv,810
Weaving amplitude_2.125,80.000_26.000_3.000_2.125,80.0,26.0,3.0,2.125,60.0,3,9.3532,2.4858,Weaving amplitude,Weaving amplitude (mm),2.125,layer_partial.csv,811
Weaving amplitude_2.25,80.000_26.000_3.000_2.250,80.0,26.0,3.0,2.25,60.0,3,9.5267,2.4648,Weaving amplitude,Weaving amplitude (mm),2.25,layer_partial.csv,812
Weaving amplitude_2.375,80.000_26.000_3.000_2.375,80.0,26.0,3.0,2.375,60.0,3,10.0069,2.4088,Weaving amplitude,Weaving amplitude (mm),2.375,layer_partial.csv,813
Weaving amplitude_2.5,80.000_26.000_3.000_2.500,80.0,26.0,3.0,2.5,60.0,3,10.3425,2.361,Weaving amplitude,Weaving amplitude (mm),2.5,layer_partial.csv,814
Weaving amplitude_2.625,80.000_26.000_3.000_2.625,80.0,26.0,3.0,2.625,60.0,3,10.6449,2.3151,Weaving amplitude,Weaving amplitude (mm),2.625,layer_partial.csv,815
Weaving amplitude_2.75,80.000_26.000_3.000_2.750,80.0,26.0,3.0,2.75,60.0,3,10.8808,2.3072,Weaving amplitude,Weaving amplitude (mm),2.75,layer_partial.csv,816
Weaving amplitude_2.875,80.000_26.000_3.000_2.875,80.0,26.0,3.0,2.875,60.0,3,11.0976,2.2742,Weaving amplitude,Weaving amplitude (mm),2.875,layer_partial.csv,817
Weaving amplitude_3.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,60.0,3,11.2954,2.2348,Weaving amplitude,Weaving amplitude (mm),3.0,layer_partial.csv,818
Weaving amplitude_3.125,80.000_26.000_3.000_3.125,80.0,26.0,3.0,3.125,60.0,3,11.4241,2.1756,Weaving amplitude,Weaving amplitude (mm),3.125,layer_partial.csv,819
Weaving amplitude_3.25,80.000_26.000_3.000_3.250,80.0,26.0,3.0,3.25,60.0,3,11.8353,2.2016,Weaving amplitude,Weaving amplitude (mm),3.25,layer_partial.csv,820
Weaving amplitude_3.375,80.000_26.000_3.000_3.375,80.0,26.0,3.0,3.375,60.0,3,11.9012,2.1696,Weaving amplitude,Weaving amplitude (mm),3.375,layer_partial.csv,821
Weaving amplitude_3.5,80.000_26.000_3.000_3.500,80.0,26.0,3.0,3.5,60.0,3,12.1639,2.1481,Weaving amplitude,Weaving amplitude (mm),3.5,layer_partial.csv,822
Weaving amplitude_3.625,80.000_26.000_3.000_3.625,80.0,26.0,3.0,3.625,60.0,3,12.4475,2.1027,Weaving amplitude,Weaving amplitude (mm),3.625,layer_partial.csv,823
Weaving amplitude_3.75,80.000_26.000_3.000_3.750,80.0,26.0,3.0,3.75,60.0,3,12.6306,2.0885,Weaving amplitude,Weaving amplitude (mm),3.75,layer_partial.csv,824
Weaving amplitude_3.875,80.000_26.000_3.000_3.875,80.0,26.0,3.0,3.875,60.0,3,12.8887,2.1065,Weaving amplitude,Weaving amplitude (mm),3.875,layer_partial.csv,825
Weaving amplitude_4.0,80.000_26.000_3.000_4.000,80.0,26.0,3.0,4.0,60.0,3,12.974,2.074,Weaving amplitude,Weaving amplitude (mm),4.0,layer_partial.csv,826
Weaving amplitude_1.0,80.000_26.000_3.000_1.000,80.0,26.0,3.0,1.0,60.0,4,6.3421,3.4812,Weaving amplitude,Weaving amplitude (mm),1.0,layer_partial.csv,827
Weaving amplitude_1.1249,80.000_26.000_3.000_1.125,80.0,26.0,3.0,1.1249,60.0,4,6.5759,3.2828,Weaving amplitude,Weaving amplitude (mm),1.1249,layer_partial.csv,828
Weaving amplitude_1.2501,80.000_26.000_3.000_1.250,80.0,26.0,3.0,1.2501,60.0,4,7.0178,3.1757,Weaving amplitude,Weaving amplitude (mm),1.2501,layer_partial.csv,829
Weaving amplitude_1.375,80.000_26.000_3.000_1.375,80.0,26.0,3.0,1.375,60.0,4,7.2383,2.993,Weaving amplitude,Weaving amplitude (mm),1.375,layer_partial.csv,830
Weaving amplitude_1.4999,80.000_26.000_3.000_1.500,80.0,26.0,3.0,1.4999,60.0,4,7.6263,2.8827,Weaving amplitude,Weaving amplitude (mm),1.4999,layer_partial.csv,831
Weaving amplitude_1.6251,80.000_26.000_3.000_1.625,80.0,26.0,3.0,1.6251,60.0,4,7.9957,2.8193,Weaving amplitude,Weaving amplitude (mm),1.6251,layer_partial.csv,832
Weaving amplitude_1.75,80.000_26.000_3.000_1.750,80.0,26.0,3.0,1.75,60.0,4,8.3677,2.7514,Weaving amplitude,Weaving amplitude (mm),1.75,layer_partial.csv,833
Weaving amplitude_1.875,80.000_26.000_3.000_1.875,80.0,26.0,3.0,1.875,60.0,4,8.6946,2.6532,Weaving amplitude,Weaving amplitude (mm),1.875,layer_partial.csv,834
Weaving amplitude_2.0,80.000_26.000_3.000_2.000,80.0,26.0,3.0,2.0,60.0,4,9.0571,2.5561,Weaving amplitude,Weaving amplitude (mm),2.0,layer_partial.csv,835
Weaving amplitude_2.125,80.000_26.000_3.000_2.125,80.0,26.0,3.0,2.125,60.0,4,9.527,2.4933,Weaving amplitude,Weaving amplitude (mm),2.125,layer_partial.csv,836
Weaving amplitude_2.25,80.000_26.000_3.000_2.250,80.0,26.0,3.0,2.25,60.0,4,9.7257,2.4334,Weaving amplitude,Weaving amplitude (mm),2.25,layer_partial.csv,837
Weaving amplitude_2.375,80.000_26.000_3.000_2.375,80.0,26.0,3.0,2.375,60.0,4,10.0848,2.3725,Weaving amplitude,Weaving amplitude (mm),2.375,layer_partial.csv,838
Weaving amplitude_2.5,80.000_26.000_3.000_2.500,80.0,26.0,3.0,2.5,60.0,4,10.4935,2.3298,Weaving amplitude,Weaving amplitude (mm),2.5,layer_partial.csv,839
Weaving amplitude_2.625,80.000_26.000_3.000_2.625,80.0,26.0,3.0,2.625,60.0,4,10.6483,2.3061,Weaving amplitude,Weaving amplitude (mm),2.625,layer_partial.csv,840
Weaving amplitude_2.75,80.000_26.000_3.000_2.750,80.0,26.0,3.0,2.75,60.0,4,10.8248,2.2542,Weaving amplitude,Weaving amplitude (mm),2.75,layer_partial.csv,841
Weaving amplitude_2.875,80.000_26.000_3.000_2.875,80.0,26.0,3.0,2.875,60.0,4,11.0817,2.2298,Weaving amplitude,Weaving amplitude (mm),2.875,layer_partial.csv,842
Weaving amplitude_3.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,60.0,4,11.2888,2.2098,Weaving amplitude,Weaving amplitude (mm),3.0,layer_partial.csv,843
Weaving amplitude_3.125,80.000_26.000_3.000_3.125,80.0,26.0,3.0,3.125,60.0,4,11.5907,2.1612,Weaving amplitude,Weaving amplitude (mm),3.125,layer_partial.csv,844
Weaving amplitude_3.25,80.000_26.000_3.000_3.250,80.0,26.0,3.0,3.25,60.0,4,11.8046,2.1211,Weaving amplitude,Weaving amplitude (mm),3.25,layer_partial.csv,845
Weaving amplitude_3.375,80.000_26.000_3.000_3.375,80.0,26.0,3.0,3.375,60.0,4,12.011,2.1461,Weaving amplitude,Weaving amplitude (mm),3.375,layer_partial.csv,846
Weaving amplitude_3.5,80.000_26.000_3.000_3.500,80.0,26.0,3.0,3.5,60.0,4,12.0868,2.1161,Weaving amplitude,Weaving amplitude (mm),3.5,layer_partial.csv,847
Weaving amplitude_3.625,80.000_26.000_3.000_3.625,80.0,26.0,3.0,3.625,60.0,4,12.4171,2.1355,Weaving amplitude,Weaving amplitude (mm),3.625,layer_partial.csv,848
Weaving amplitude_3.75,80.000_26.000_3.000_3.750,80.0,26.0,3.0,3.75,60.0,4,12.6885,2.0714,Weaving amplitude,Weaving amplitude (mm),3.75,layer_partial.csv,849
Weaving amplitude_3.875,80.000_26.000_3.000_3.875,80.0,26.0,3.0,3.875,60.0,4,12.8041,2.1083,Weaving amplitude,Weaving amplitude (mm),3.875,layer_partial.csv,850
Weaving amplitude_4.0,80.000_26.000_3.000_4.000,80.0,26.0,3.0,4.0,60.0,4,13.1048,2.0606,Weaving amplitude,Weaving amplitude (mm),4.0,layer_partial.csv,851
Weaving amplitude_1.0,80.000_26.000_3.000_1.000,80.0,26.0,3.0,1.0,60.0,5,6.5181,3.4741,Weaving amplitude,Weaving amplitude (mm),1.0,layer_partial.csv,852
Weaving amplitude_1.1249,80.000_26.000_3.000_1.125,80.0,26.0,3.0,1.1249,60.0,5,6.7415,3.2947,Weaving amplitude,Weaving amplitude (mm),1.1249,layer_partial.csv,853
Weaving amplitude_1.2501,80.000_26.000_3.000_1.250,80.0,26.0,3.0,1.2501,60.0,5,6.8648,3.1176,Weaving amplitude,Weaving amplitude (mm),1.2501,layer_partial.csv,854
Weaving amplitude_1.375,80.000_26.000_3.000_1.375,80.0,26.0,3.0,1.375,60.0,5,7.4864,3.0594,Weaving amplitude,Weaving amplitude (mm),1.375,layer_partial.csv,855
Weaving amplitude_1.4999,80.000_26.000_3.000_1.500,80.0,26.0,3.0,1.4999,60.0,5,7.7565,2.8589,Weaving amplitude,Weaving amplitude (mm),1.4999,layer_partial.csv,856
Weaving amplitude_1.6251,80.000_26.000_3.000_1.625,80.0,26.0,3.0,1.6251,60.0,5,8.0443,2.8183,Weaving amplitude,Weaving amplitude (mm),1.6251,layer_partial.csv,857
Weaving amplitude_1.75,80.000_26.000_3.000_1.750,80.0,26.0,3.0,1.75,60.0,5,8.4781,2.6623,Weaving amplitude,Weaving amplitude (mm),1.75,layer_partial.csv,858
Weaving amplitude_1.875,80.000_26.000_3.000_1.875,80.0,26.0,3.0,1.875,60.0,5,8.9227,2.6078,Weaving amplitude,Weaving amplitude (mm),1.875,layer_partial.csv,859
Weaving amplitude_2.0,80.000_26.000_3.000_2.000,80.0,26.0,3.0,2.0,60.0,5,9.206,2.5335,Weaving amplitude,Weaving amplitude (mm),2.0,layer_partial.csv,860
Weaving amplitude_2.125,80.000_26.000_3.000_2.125,80.0,26.0,3.0,2.125,60.0,5,9.5595,2.4775,Weaving amplitude,Weaving amplitude (mm),2.125,layer_partial.csv,861
Weaving amplitude_2.25,80.000_26.000_3.000_2.250,80.0,26.0,3.0,2.25,60.0,5,9.8591,2.403,Weaving amplitude,Weaving amplitude (mm),2.25,layer_partial.csv,862
Weaving amplitude_2.375,80.000_26.000_3.000_2.375,80.0,26.0,3.0,2.375,60.0,5,10.1816,2.3471,Weaving amplitude,Weaving amplitude (mm),2.375,layer_partial.csv,863
Weaving amplitude_2.5,80.000_26.000_3.000_2.500,80.0,26.0,3.0,2.5,60.0,5,10.6749,2.3099,Weaving amplitude,Weaving amplitude (mm),2.5,layer_partial.csv,864
Weaving amplitude_2.625,80.000_26.000_3.000_2.625,80.0,26.0,3.0,2.625,60.0,5,10.7957,2.2602,Weaving amplitude,Weaving amplitude (mm),2.625,layer_partial.csv,865
Weaving amplitude_2.75,80.000_26.000_3.000_2.750,80.0,26.0,3.0,2.75,60.0,5,11.0606,2.2577,Weaving amplitude,Weaving amplitude (mm),2.75,layer_partial.csv,866
Weaving amplitude_2.875,80.000_26.000_3.000_2.875,80.0,26.0,3.0,2.875,60.0,5,11.2986,2.2098,Weaving amplitude,Weaving amplitude (mm),2.875,layer_partial.csv,867
Weaving amplitude_3.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,60.0,5,11.3969,2.1485,Weaving amplitude,Weaving amplitude (mm),3.0,layer_partial.csv,868
Weaving amplitude_3.125,80.000_26.000_3.000_3.125,80.0,26.0,3.0,3.125,60.0,5,11.6946,2.1716,Weaving amplitude,Weaving amplitude (mm),3.125,layer_partial.csv,869
Weaving amplitude_3.25,80.000_26.000_3.000_3.250,80.0,26.0,3.0,3.25,60.0,5,11.8746,2.1278,Weaving amplitude,Weaving amplitude (mm),3.25,layer_partial.csv,870
Weaving amplitude_3.375,80.000_26.000_3.000_3.375,80.0,26.0,3.0,3.375,60.0,5,12.0297,2.1117,Weaving amplitude,Weaving amplitude (mm),3.375,layer_partial.csv,871
Weaving amplitude_3.5,80.000_26.000_3.000_3.500,80.0,26.0,3.0,3.5,60.0,5,12.2236,2.068,Weaving amplitude,Weaving amplitude (mm),3.5,layer_partial.csv,872
Weaving amplitude_3.625,80.000_26.000_3.000_3.625,80.0,26.0,3.0,3.625,60.0,5,12.5951,2.0514,Weaving amplitude,Weaving amplitude (mm),3.625,layer_partial.csv,873
Weaving amplitude_3.75,80.000_26.000_3.000_3.750,80.0,26.0,3.0,3.75,60.0,5,12.8582,2.0658,Weaving amplitude,Weaving amplitude (mm),3.75,layer_partial.csv,874
Weaving amplitude_3.875,80.000_26.000_3.000_3.875,80.0,26.0,3.0,3.875,60.0,5,12.9941,2.0754,Weaving amplitude,Weaving amplitude (mm),3.875,layer_partial.csv,875
Weaving amplitude_4.0,80.000_26.000_3.000_4.000,80.0,26.0,3.0,4.0,60.0,5,13.2498,2.0216,Weaving amplitude,Weaving amplitude (mm),4.0,layer_partial.csv,876
Weaving amplitude_1.0,80.000_26.000_3.000_1.000,80.0,26.0,3.0,1.0,60.0,6,6.5606,3.4674,Weaving amplitude,Weaving amplitude (mm),1.0,layer_partial.csv,877
Weaving amplitude_1.1249,80.000_26.000_3.000_1.125,80.0,26.0,3.0,1.1249,60.0,6,6.7527,3.2527,Weaving amplitude,Weaving amplitude (mm),1.1249,layer_partial.csv,878
Weaving amplitude_1.2501,80.000_26.000_3.000_1.250,80.0,26.0,3.0,1.2501,60.0,6,7.2088,3.1015,Weaving amplitude,Weaving amplitude (mm),1.2501,layer_partial.csv,879
Weaving amplitude_1.375,80.000_26.000_3.000_1.375,80.0,26.0,3.0,1.375,60.0,6,7.3204,3.0004,Weaving amplitude,Weaving amplitude (mm),1.375,layer_partial.csv,880
Weaving amplitude_1.4999,80.000_26.000_3.000_1.500,80.0,26.0,3.0,1.4999,60.0,6,7.7874,2.8723,Weaving amplitude,Weaving amplitude (mm),1.4999,layer_partial.csv,881
Weaving amplitude_1.6251,80.000_26.000_3.000_1.625,80.0,26.0,3.0,1.6251,60.0,6,8.1197,2.7278,Weaving amplitude,Weaving amplitude (mm),1.6251,layer_partial.csv,882
Weaving amplitude_1.75,80.000_26.000_3.000_1.750,80.0,26.0,3.0,1.75,60.0,6,8.5021,2.6404,Weaving amplitude,Weaving amplitude (mm),1.75,layer_partial.csv,883
Weaving amplitude_1.875,80.000_26.000_3.000_1.875,80.0,26.0,3.0,1.875,60.0,6,8.7779,2.6057,Weaving amplitude,Weaving amplitude (mm),1.875,layer_partial.csv,884
Weaving amplitude_2.0,80.000_26.000_3.000_2.000,80.0,26.0,3.0,2.0,60.0,6,9.2192,2.5059,Weaving amplitude,Weaving amplitude (mm),2.0,layer_partial.csv,885
Weaving amplitude_2.125,80.000_26.000_3.000_2.125,80.0,26.0,3.0,2.125,60.0,6,9.592,2.4684,Weaving amplitude,Weaving amplitude (mm),2.125,layer_partial.csv,886
Weaving amplitude_2.25,80.000_26.000_3.000_2.250,80.0,26.0,3.0,2.25,60.0,6,9.9111,2.4163,Weaving amplitude,Weaving amplitude (mm),2.25,layer_partial.csv,887
Weaving amplitude_2.375,80.000_26.000_3.000_2.375,80.0,26.0,3.0,2.375,60.0,6,10.3216,2.3459,Weaving amplitude,Weaving amplitude (mm),2.375,layer_partial.csv,888
Weaving amplitude_2.5,80.000_26.000_3.000_2.500,80.0,26.0,3.0,2.5,60.0,6,10.725,2.2804,Weaving amplitude,Weaving amplitude (mm),2.5,layer_partial.csv,889
Weaving amplitude_2.625,80.000_26.000_3.000_2.625,80.0,26.0,3.0,2.625,60.0,6,10.9256,2.2277,Weaving amplitude,Weaving amplitude (mm),2.625,layer_partial.csv,890
Weaving amplitude_2.75,80.000_26.000_3.000_2.750,80.0,26.0,3.0,2.75,60.0,6,11.0042,2.1899,Weaving amplitude,Weaving amplitude (mm),2.75,layer_partial.csv,891
Weaving amplitude_2.875,80.000_26.000_3.000_2.875,80.0,26.0,3.0,2.875,60.0,6,11.2369,2.19,Weaving amplitude,Weaving amplitude (mm),2.875,layer_partial.csv,892
Weaving amplitude_3.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,60.0,6,11.5647,2.1576,Weaving amplitude,Weaving amplitude (mm),3.0,layer_partial.csv,893
Weaving amplitude_3.125,80.000_26.000_3.000_3.125,80.0,26.0,3.0,3.125,60.0,6,11.6898,2.1191,Weaving amplitude,Weaving amplitude (mm),3.125,layer_partial.csv,894
Weaving amplitude_3.25,80.000_26.000_3.000_3.250,80.0,26.0,3.0,3.25,60.0,6,11.9788,2.0999,Weaving amplitude,Weaving amplitude (mm),3.25,layer_partial.csv,895
Weaving amplitude_3.375,80.000_26.000_3.000_3.375,80.0,26.0,3.0,3.375,60.0,6,12.1403,2.1,Weaving amplitude,Weaving amplitude (mm),3.375,layer_partial.csv,896
Weaving amplitude_3.5,80.000_26.000_3.000_3.500,80.0,26.0,3.0,3.5,60.0,6,12.3993,2.0575,Weaving amplitude,Weaving amplitude (mm),3.5,layer_partial.csv,897
Weaving amplitude_3.625,80.000_26.000_3.000_3.625,80.0,26.0,3.0,3.625,60.0,6,12.7166,2.0535,Weaving amplitude,Weaving amplitude (mm),3.625,layer_partial.csv,898
Weaving amplitude_3.75,80.000_26.000_3.000_3.750,80.0,26.0,3.0,3.75,60.0,6,12.7668,2.0043,Weaving amplitude,Weaving amplitude (mm),3.75,layer_partial.csv,899
Weaving amplitude_3.875,80.000_26.000_3.000_3.875,80.0,26.0,3.0,3.875,60.0,6,13.0141,1.992,Weaving amplitude,Weaving amplitude (mm),3.875,layer_partial.csv,900
Weaving amplitude_4.0,80.000_26.000_3.000_4.000,80.0,26.0,3.0,4.0,60.0,6,13.3134,1.9721,Weaving amplitude,Weaving amplitude (mm),4.0,layer_partial.csv,901
